1e-14 0 1.86021e-41
1.04596e-14 0 1.86021e-41
1.09403e-14 0 1.86021e-41
1.14432e-14 0 1.86021e-41
1.19691e-14 0 1.86021e-41
1.25192e-14 0 1.86021e-41
1.30946e-14 0 1.86021e-41
1.36965e-14 0 1.86021e-41
1.4326e-14 0 1.86021e-41
1.49844e-14 0 1.86021e-41
1.56731e-14 0 1.86021e-41
1.63934e-14 0 1.86021e-41
1.71469e-14 0 1.86021e-41
1.7935e-14 0 1.86021e-41
1.87593e-14 0 1.86021e-41
1.96215e-14 0 1.86021e-41
2.05233e-14 0 1.86021e-41
2.14666e-14 4.65816e-58 1.86021e-41
2.24532e-14 7.1259e-57 1.86021e-41
2.34852e-14 1.72236e-56 1.86021e-41
2.45646e-14 3.41116e-56 1.86021e-41
2.56936e-14 6.39762e-56 1.86021e-41
2.68745e-14 1.16553e-55 1.86021e-41
2.81096e-14 1.98677e-55 1.86021e-41
2.94016e-14 3.36247e-55 1.86021e-41
3.07529e-14 5.61613e-55 1.86021e-41
3.21663e-14 9.3387e-55 1.86021e-41
3.36447e-14 1.54472e-54 1.86021e-41
3.51911e-14 2.52127e-54 1.86021e-41
3.68085e-14 4.08659e-54 1.86021e-41
3.85002e-14 6.59601e-54 1.86021e-41
4.02698e-14 1.05884e-53 1.86021e-41
4.21206e-14 1.69105e-53 1.86021e-41
4.40565e-14 2.68813e-53 1.86021e-41
4.60814e-14 4.25309e-53 1.86021e-41
4.81993e-14 6.69722e-53 1.86021e-41
5.04146e-14 1.04971e-52 1.86021e-41
5.27317e-14 1.63758e-52 1.86021e-41
5.51553e-14 2.54283e-52 1.86021e-41
5.76903e-14 3.93018e-52 1.86021e-41
6.03418e-14 6.04633e-52 1.86021e-41
6.31151e-14 9.25893e-52 1.86021e-41
6.6016e-14 1.41129e-51 1.86021e-41
6.90501e-14 2.14124e-51 1.86021e-41
7.22237e-14 3.23374e-51 1.86021e-41
7.55432e-14 4.86116e-51 1.86021e-41
7.90152e-14 7.27397e-51 1.86021e-41
8.26468e-14 1.08343e-50 1.86021e-41
8.64453e-14 1.60631e-50 1.86021e-41
9.04184e-14 2.3706e-50 1.86021e-41
9.45742e-14 3.4825e-50 1.86021e-41
9.89209e-14 5.09248e-50 1.86021e-41
1.03467e-13 7.41265e-50 1.86021e-41
1.08223e-13 1.07405e-49 1.86021e-41
1.13197e-13 1.54913e-49 1.86021e-41
1.18399e-13 2.22415e-49 1.86021e-41
1.23841e-13 3.17873e-49 1.86021e-41
1.29533e-13 4.52229e-49 1.86021e-41
1.35487e-13 6.40445e-49 1.86021e-41
1.41714e-13 9.0287e-49 1.86021e-41
1.48227e-13 1.26704e-48 1.86021e-41
1.5504e-13 1.77003e-48 1.86021e-41
1.62165e-13 2.46147e-48 1.86021e-41
1.69619e-13 3.40752e-48 1.86021e-41
1.77414e-13 4.69584e-48 1.86021e-41
1.85568e-13 6.44198e-48 1.86021e-41
1.94097e-13 8.79753e-48 1.86021e-41
2.03018e-13 1.19602e-47 1.86021e-41
2.12349e-13 1.61866e-47 1.86021e-41
2.22109e-13 2.1808e-47 1.86021e-41
2.32317e-13 2.92495e-47 1.8602e-41
2.42995e-13 3.90542e-47 1.8602e-41
2.54163e-13 5.19117e-47 1.8602e-41
2.65845e-13 6.86931e-47 1.86019e-41
2.78063e-13 9.0493e-47 1.86018e-41
2.90843e-13 1.18679e-46 1.86018e-41
3.0421e-13 1.54949e-46 1.86016e-41
3.18192e-13 2.01402e-46 1.86015e-41
3.32817e-13 2.60618e-46 1.86013e-41
3.48113e-13 3.35744e-46 1.8601e-41
3.64113e-13 4.30608e-46 1.86007e-41
3.80848e-13 5.49827e-46 1.86003e-41
3.98352e-13 6.98947e-46 1.85997e-41
4.16661e-13 8.84582e-46 1.8599e-41
4.35811e-13 1.11458e-45 1.85981e-41
4.55841e-13 1.39818e-45 1.8597e-41
4.76792e-13 1.74623e-45 1.85956e-41
4.98705e-13 2.17134e-45 1.85939e-41
5.21626e-13 2.68808e-45 1.85917e-41
5.45601e-13 3.3132e-45 1.8589e-41
