1e-14 0 7.14818e-56
1.04596e-14 0 7.14818e-56
1.09403e-14 4.56366e-71 7.14818e-56
1.14432e-14 2.74883e-70 7.14818e-56
1.19691e-14 5.39536e-70 7.14818e-56
1.25192e-14 1.06233e-69 7.14818e-56
1.30946e-14 1.89739e-69 7.14818e-56
1.36965e-14 3.2864e-69 7.14818e-56
1.4326e-14 5.4444e-69 7.14818e-56
1.49844e-14 9.00207e-69 7.14818e-56
1.56731e-14 1.4698e-68 7.14818e-56
1.63934e-14 2.39794e-68 7.14818e-56
1.71469e-14 3.86572e-68 7.14818e-56
1.7935e-14 6.16907e-68 7.14818e-56
1.87593e-14 9.78772e-68 7.14818e-56
1.96215e-14 1.5458e-67 7.14818e-56
2.05233e-14 2.4276e-67 7.14818e-56
2.14666e-14 3.79424e-67 7.14818e-56
2.24532e-14 5.90261e-67 7.14818e-56
2.34852e-14 9.13949e-67 7.14818e-56
2.45646e-14 1.40849e-66 7.14818e-56
2.56936e-14 2.16059e-66 7.14818e-56
2.68745e-14 3.29885e-66 7.14818e-56
2.81096e-14 5.01348e-66 7.14818e-56
2.94016e-14 7.5841e-66 7.14818e-56
3.07529e-14 1.14199e-65 7.14818e-56
3.21663e-14 1.71164e-65 7.14818e-56
3.36447e-14 2.55364e-65 7.14818e-56
3.51911e-14 3.79232e-65 7.14818e-56
3.68085e-14 5.60597e-65 7.14818e-56
3.85002e-14 8.24896e-65 7.14818e-56
4.02698e-14 1.20824e-64 7.14818e-56
4.21206e-14 1.76162e-64 7.14818e-56
4.40565e-14 2.5567e-64 7.14818e-56
4.60814e-14 3.69368e-64 7.14818e-56
4.81993e-14 5.3119e-64 7.14818e-56
5.04146e-14 7.60426e-64 7.14818e-56
5.27317e-14 1.08363e-63 7.14818e-56
5.51553e-14 1.53718e-63 7.14818e-56
5.76903e-14 2.17064e-63 7.14818e-56
6.03418e-14 3.05125e-63 7.14818e-56
6.31151e-14 4.26966e-63 7.14818e-56
6.6016e-14 5.94754e-63 7.14818e-56
6.90501e-14 8.24732e-63 7.14818e-56
7.22237e-14 1.13847e-62 7.14818e-56
7.55432e-14 1.56448e-62 7.14817e-56
7.90152e-14 2.1402e-62 7.14817e-56
8.26468e-14 2.91462e-62 7.14817e-56
8.64453e-14 3.95143e-62 7.14817e-56
9.04184e-14 5.33302e-62 7.14816e-56
9.45742e-14 7.16545e-62 7.14816e-56
9.89209e-14 9.58443e-62 7.14815e-56
1.03467e-13 1.27628e-61 7.14814e-56
1.08223e-13 1.69193e-61 7.14813e-56
1.13197e-13 2.23298e-61 7.14811e-56
1.18399e-13 2.93393e-61 7.14809e-56
1.23841e-13 3.83782e-61 7.14806e-56
1.29533e-13 4.99793e-61 7.14802e-56
1.35487e-13 6.47995e-61 7.14797e-56
1.41714e-13 8.36433e-61 7.14791e-56
1.48227e-13 1.07491e-60 7.14782e-56
1.5504e-13 1.37531e-60 7.14772e-56
1.62165e-13 1.75193e-60 7.14758e-56
1.69619e-13 2.2219e-60 7.1474e-56
1.77414e-13 2.80562e-60 7.14718e-56
1.85568e-13 3.52724e-60 7.1469e-56
1.94097e-13 4.41513e-60 7.14655e-56
2.03018e-13 5.5025e-60 7.14611e-56
2.12349e-13 6.82791e-60 7.14556e-56
2.22109e-13 8.43591e-60 7.14487e-56
2.32317e-13 1.03776e-59 7.14403e-56
2.42995e-13 1.27111e-59 7.14299e-56
2.54163e-13 1.55024e-59 7.14172e-56
2.65845e-13 1.88255e-59 7.14017e-56
2.78063e-13 2.27632e-59 7.13829e-56
2.90843e-13 2.74069e-59 7.13601e-56
3.0421e-13 3.28573e-59 7.13327e-56
3.18192e-13 3.92243e-59 7.12999e-56
3.32817e-13 4.66265e-59 7.12606e-56
3.48113e-13 5.51913e-59 7.1214e-56
3.64113e-13 6.5054e-59 7.11588e-56
3.80848e-13 7.63566e-59 7.10938e-56
3.98352e-13 8.92471e-59 7.10174e-56
4.16661e-13 1.03877e-58 7.09282e-56
4.35811e-13 1.20402e-58 7.08243e-56
4.55841e-13 1.38975e-58 7.07039e-56
4.76792e-13 1.59747e-58 7.05649e-56
4.98705e-13 1.82865e-58 7.04052e-56
5.21626e-13 2.08466e-58 7.02223e-56
5.45601e-13 2.36675e-58 7.00138e-56
5.70677e-13 2.676e-58 6.97771e-56
