1.12913e+07, 1.12782e+07, 1.12412e+07, 1.11807e+07, 1.1097e+07, 1.09907e+07, 1.08623e+07, 1.07128e+07, 1.0543e+07, 1.03539e+07, 1.01467e+07, 9.92265e+06, 9.68302e+06, 9.4292e+06, 9.16262e+06, 8.88476e+06, 8.5971e+06, 8.30117e+06, 7.99848e+06, 7.69053e+06, 7.37881e+06, 7.06475e+06, 6.74976e+06, 6.43517e+06, 6.12228e+06, 5.81229e+06, 5.50632e+06, 5.20543e+06, 4.91058e+06, 4.62264e+06, 4.34238e+06, 4.07049e+06, 3.80755e+06, 3.55407e+06, 3.31045e+06, 3.07701e+06, 2.85398e+06, 2.64153e+06, 2.43972e+06, 2.24856e+06, 2.068e+06, 1.89792e+06, 1.73814e+06, 1.58845e+06, 1.44858e+06, 1.31823e+06, 1.19708e+06, 1.08476e+06, 980904, 885115
8.44742e+06, 8.43759e+06, 8.40996e+06, 8.36469e+06, 8.30208e+06, 8.22251e+06, 8.12649e+06, 8.0146e+06, 7.88755e+06, 7.7461e+06, 7.5911e+06, 7.42347e+06, 7.2442e+06, 7.05431e+06, 6.85487e+06, 6.64699e+06, 6.43178e+06, 6.21039e+06, 5.98394e+06, 5.75355e+06, 5.52034e+06, 5.28538e+06, 5.04972e+06, 4.81437e+06, 4.58029e+06, 4.34837e+06, 4.11947e+06, 3.89436e+06, 3.67377e+06, 3.45835e+06, 3.24868e+06, 3.04527e+06, 2.84856e+06, 2.65892e+06, 2.47666e+06, 2.30202e+06, 2.13516e+06, 1.97622e+06, 1.82523e+06, 1.68222e+06, 1.54714e+06, 1.4199e+06, 1.30036e+06, 1.18837e+06, 1.08373e+06, 986214, 895575, 811547, 733847, 662184
6.3198e+06, 6.31245e+06, 6.29178e+06, 6.25791e+06, 6.21107e+06, 6.15154e+06, 6.0797e+06, 5.996e+06, 5.90094e+06, 5.79512e+06, 5.67916e+06, 5.55375e+06, 5.41963e+06, 5.27757e+06, 5.12836e+06, 4.97284e+06, 4.81184e+06, 4.6462e+06, 4.47679e+06, 4.30443e+06, 4.12995e+06, 3.95417e+06, 3.77787e+06, 3.6018e+06, 3.42667e+06, 3.25316e+06, 3.08191e+06, 2.9135e+06, 2.74848e+06, 2.58731e+06, 2.43045e+06, 2.27827e+06, 2.1311e+06, 1.98923e+06, 1.85287e+06, 1.72222e+06, 1.59739e+06, 1.47847e+06, 1.36552e+06, 1.25853e+06, 1.15747e+06, 1.06227e+06, 972844, 889061, 810776, 737820, 670010, 607146, 549016, 495403
4.72806e+06, 4.72256e+06, 4.70709e+06, 4.68175e+06, 4.64671e+06, 4.60217e+06, 4.54843e+06, 4.48581e+06, 4.4147e+06, 4.33552e+06, 4.24877e+06, 4.15495e+06, 4.05461e+06, 3.94833e+06, 3.8367e+06, 3.72035e+06, 3.5999e+06, 3.47598e+06, 3.34924e+06, 3.22029e+06, 3.08976e+06, 2.95825e+06, 2.82635e+06, 2.69463e+06, 2.56361e+06, 2.4338e+06, 2.30568e+06, 2.17969e+06, 2.05623e+06, 1.93566e+06, 1.8183e+06, 1.70445e+06, 1.59435e+06, 1.48821e+06, 1.3862e+06, 1.28845e+06, 1.19506e+06, 1.1061e+06, 1.02159e+06, 941548, 865941, 794722, 727818, 665137, 606569, 551988, 501257, 454226, 410738, 370628
3.53722e+06, 3.53311e+06, 3.52154e+06, 3.50258e+06, 3.47636e+06, 3.44304e+06, 3.40284e+06, 3.35599e+06, 3.30278e+06, 3.24355e+06, 3.17865e+06, 3.10846e+06, 3.03339e+06, 2.95388e+06, 2.87037e+06, 2.78332e+06, 2.69321e+06, 2.6005e+06, 2.50568e+06, 2.40921e+06, 2.31155e+06, 2.21317e+06, 2.11449e+06, 2.01594e+06, 1.91792e+06, 1.82081e+06, 1.72496e+06, 1.6307e+06, 1.53833e+06, 1.44813e+06, 1.36033e+06, 1.27516e+06, 1.19279e+06, 1.11338e+06, 1.03706e+06, 963932, 894065, 827509, 764288, 704404, 647840, 594559, 544505, 497611, 453795, 412961, 375008, 339822, 307287, 277279
2.64632e+06, 2.64324e+06, 2.63458e+06, 2.6204e+06, 2.60078e+06, 2.57586e+06, 2.54578e+06, 2.51073e+06, 2.47093e+06, 2.42661e+06, 2.37806e+06, 2.32554e+06, 2.26938e+06, 2.2099e+06, 2.14742e+06, 2.0823e+06, 2.01488e+06, 1.94552e+06, 1.87458e+06, 1.80241e+06, 1.72935e+06, 1.65575e+06, 1.58192e+06, 1.50819e+06, 1.43486e+06, 1.36221e+06, 1.2905e+06, 1.21998e+06, 1.15088e+06, 1.0834e+06, 1.01771e+06, 953989, 892366, 832958, 775861, 721151, 668881, 619088, 571790, 526989, 484671, 444809, 407363, 372280, 339499, 308950, 280556, 254232, 229892, 207442
1.9798e+06, 1.9775e+06, 1.97102e+06, 1.96041e+06, 1.94573e+06, 1.92709e+06, 1.90458e+06, 1.87836e+06, 1.84858e+06, 1.81543e+06, 1.7791e+06, 1.73982e+06, 1.6978e+06, 1.6533e+06, 1.60656e+06, 1.55784e+06, 1.5074e+06, 1.45551e+06, 1.40244e+06, 1.34844e+06, 1.29379e+06, 1.23872e+06, 1.18349e+06, 1.12833e+06, 1.07347e+06, 1.01912e+06, 965468, 912711, 861013, 810525, 761385, 713712, 667609, 623164, 580448, 539517, 500412, 463160, 427775, 394258, 362599, 332777, 304762, 278515, 253991, 231136, 209893, 190200, 171990, 155194
1.48116e+06, 1.47943e+06, 1.47459e+06, 1.46665e+06, 1.45567e+06, 1.44172e+06, 1.42488e+06, 1.40527e+06, 1.38299e+06, 1.35819e+06, 1.33101e+06, 1.30162e+06, 1.27018e+06, 1.23689e+06, 1.20192e+06, 1.16547e+06, 1.12774e+06, 1.08892e+06, 1.04921e+06, 1.00882e+06, 967926, 926728, 885409, 844143, 803099, 762435, 722299, 682830, 644153, 606381, 569618, 533952, 499461, 466210, 434253, 403631, 374376, 346506, 320033, 294958, 271273, 248962, 228003, 208367, 190019, 172921, 157028, 142295, 128671, 116106
1.1081e+06, 1.10681e+06, 1.10319e+06, 1.09725e+06, 1.08904e+06, 1.0786e+06, 1.066e+06, 1.05133e+06, 1.03466e+06, 1.01611e+06, 995773, 973784, 950268, 925359, 899197, 871928, 843698, 814657, 784951, 754730, 724138, 693317, 662404, 631532, 600826, 570403, 540377, 510848, 481913, 453655, 426151, 399468, 373664, 348788, 324880, 301970, 280083, 259233, 239428, 220668, 202948, 186257, 170577, 155886, 142160, 129368, 117478, 106456, 96263.5, 86863
829009, 828045, 825333, 820890, 814745, 806937, 797513, 786533, 774065, 760183, 744972, 728521, 710928, 692292, 672720, 652319, 631200, 609472, 587249, 564639, 541752, 518694, 495567, 472471, 449498, 426738, 404274, 382183, 360535, 339394, 318818, 298855, 279551, 260940, 243053, 225914, 209540, 193941, 179124, 165089, 151833, 139345, 127614, 116624, 106355, 96784.6, 87889.5, 79643.2, 72018, 64985.1
