2.64007e-10, 3.2689e-10, 3.95372e-10, 4.6753e-10, 5.41318e-10, 6.14782e-10, 6.86222e-10, 7.54278e-10, 8.17964e-10, 8.76652e-10, 9.30027e-10, 9.78029e-10, 1.02079e-09, 1.05857e-09, 1.09173e-09, 1.12067e-09, 1.14579e-09, 1.16752e-09, 1.18625e-09, 1.20235e-09, 1.21615e-09, 1.22796e-09, 1.23805e-09, 1.24666e-09, 1.254e-09, 1.26024e-09, 1.26555e-09, 1.27007e-09, 1.2739e-09, 1.27716e-09, 1.27992e-09, 1.28227e-09, 1.28426e-09, 1.28595e-09, 1.28738e-09, 1.2886e-09, 1.28962e-09, 1.2905e-09, 1.29124e-09, 1.29186e-09, 1.29239e-09, 1.29284e-09, 1.29323e-09, 1.29355e-09, 1.29382e-09, 1.29405e-09, 1.29425e-09, 1.29442e-09, 1.29456e-09, 1.29468e-09
2.54176e-10, 3.15253e-10, 3.82015e-10, 4.52637e-10, 5.25153e-10, 5.97663e-10, 6.68488e-10, 7.36265e-10, 7.99984e-10, 8.58982e-10, 9.12896e-10, 9.61619e-10, 1.00523e-09, 1.04396e-09, 1.07812e-09, 1.10808e-09, 1.13422e-09, 1.15695e-09, 1.17664e-09, 1.19364e-09, 1.2083e-09, 1.22091e-09, 1.23173e-09, 1.24101e-09, 1.24896e-09, 1.25576e-09, 1.26158e-09, 1.26655e-09, 1.27079e-09, 1.27442e-09, 1.27751e-09, 1.28014e-09, 1.28239e-09, 1.28431e-09, 1.28594e-09, 1.28733e-09, 1.28852e-09, 1.28953e-09, 1.29039e-09, 1.29113e-09, 1.29175e-09, 1.29228e-09, 1.29274e-09, 1.29312e-09, 1.29345e-09, 1.29373e-09, 1.29397e-09, 1.29417e-09, 1.29435e-09, 1.2945e-09
2.44406e-10, 3.03648e-10, 3.68644e-10, 4.37668e-10, 5.08836e-10, 5.80303e-10, 6.50419e-10, 7.17824e-10, 7.81488e-10, 8.40713e-10, 8.95096e-10, 9.4448e-10, 9.88904e-10, 1.02855e-09, 1.06369e-09, 1.09466e-09, 1.12182e-09, 1.14556e-09, 1.16622e-09, 1.18416e-09, 1.19971e-09, 1.21314e-09, 1.22474e-09, 1.23473e-09, 1.24334e-09, 1.25074e-09, 1.2571e-09, 1.26256e-09, 1.26725e-09, 1.27127e-09, 1.27472e-09, 1.27768e-09, 1.28021e-09, 1.28238e-09, 1.28425e-09, 1.28584e-09, 1.28721e-09, 1.28838e-09, 1.28938e-09, 1.29024e-09, 1.29097e-09, 1.2916e-09, 1.29214e-09, 1.2926e-09, 1.29299e-09, 1.29333e-09, 1.29362e-09, 1.29387e-09, 1.29408e-09, 1.29426e-09
2.34701e-10, 2.92082e-10, 3.55266e-10, 4.2263e-10, 4.92372e-10, 5.62709e-10, 6.32021e-10, 6.98956e-10, 7.62471e-10, 8.21837e-10, 8.76609e-10, 9.2659e-10, 9.71771e-10, 1.01229e-09, 1.04838e-09, 1.08036e-09, 1.10854e-09, 1.13329e-09, 1.15495e-09, 1.17385e-09, 1.1903e-09, 1.2046e-09, 1.21701e-09, 1.22775e-09, 1.23705e-09, 1.24509e-09, 1.25203e-09, 1.25803e-09, 1.2632e-09, 1.26766e-09, 1.2715e-09, 1.27482e-09, 1.27767e-09, 1.28013e-09, 1.28225e-09, 1.28407e-09, 1.28564e-09, 1.287e-09, 1.28816e-09, 1.28916e-09, 1.29002e-09, 1.29076e-09, 1.2914e-09, 1.29195e-09, 1.29243e-09, 1.29283e-09, 1.29318e-09, 1.29348e-09, 1.29374e-09, 1.29397e-09
2.25066e-10, 2.8056e-10, 3.4189e-10, 4.07532e-10, 4.75772e-10, 5.44888e-10, 6.13299e-10, 6.79663e-10, 7.4293e-10, 8.02342e-10, 8.57422e-10, 9.07926e-10, 9.53804e-10, 9.95152e-10, 1.03217e-09, 1.06512e-09, 1.09432e-09, 1.12009e-09, 1.14275e-09, 1.16263e-09, 1.18002e-09, 1.19522e-09, 1.20846e-09, 1.22e-09, 1.23003e-09, 1.23875e-09, 1.24632e-09, 1.25289e-09, 1.25858e-09, 1.26352e-09, 1.2678e-09, 1.27151e-09, 1.27472e-09, 1.2775e-09, 1.2799e-09, 1.28198e-09, 1.28379e-09, 1.28534e-09, 1.28669e-09, 1.28786e-09, 1.28887e-09, 1.28974e-09, 1.2905e-09, 1.29115e-09, 1.29172e-09, 1.29221e-09, 1.29263e-09, 1.293e-09, 1.29331e-09, 1.29359e-09
2.15507e-10, 2.69089e-10, 3.28523e-10, 3.92383e-10, 4.59043e-10, 5.26847e-10, 5.94257e-10, 6.59948e-10, 7.22862e-10, 7.82223e-10, 8.37518e-10, 8.88466e-10, 9.34975e-10, 9.77099e-10, 1.015e-09, 1.04891e-09, 1.0791e-09, 1.10588e-09, 1.12956e-09, 1.15043e-09, 1.16879e-09, 1.1849e-09, 1.19903e-09, 1.21139e-09, 1.2222e-09, 1.23164e-09, 1.23987e-09, 1.24706e-09, 1.25332e-09, 1.25878e-09, 1.26353e-09, 1.26767e-09, 1.27127e-09, 1.27441e-09, 1.27714e-09, 1.27951e-09, 1.28158e-09, 1.28337e-09, 1.28493e-09, 1.28629e-09, 1.28747e-09, 1.2885e-09, 1.28939e-09, 1.29017e-09, 1.29085e-09, 1.29143e-09, 1.29194e-09, 1.29239e-09, 1.29277e-09, 1.29311e-09
2.06027e-10, 2.57676e-10, 3.15173e-10, 3.77192e-10, 4.42195e-10, 5.08597e-10, 5.74904e-10, 6.39812e-10, 7.02266e-10, 7.6147e-10, 8.16884e-10, 8.6819e-10, 9.15254e-10, 9.58092e-10, 9.96825e-10, 1.03165e-09, 1.06282e-09, 1.09061e-09, 1.1153e-09, 1.13718e-09, 1.15652e-09, 1.17358e-09, 1.18861e-09, 1.20184e-09, 1.21346e-09, 1.22366e-09, 1.23261e-09, 1.24045e-09, 1.24733e-09, 1.25335e-09, 1.25862e-09, 1.26323e-09, 1.26727e-09, 1.2708e-09, 1.27389e-09, 1.27659e-09, 1.27895e-09, 1.28102e-09, 1.28282e-09, 1.2844e-09, 1.28578e-09, 1.28698e-09, 1.28804e-09, 1.28896e-09, 1.28976e-09, 1.29047e-09, 1.29108e-09, 1.29162e-09, 1.29209e-09, 1.2925e-09
1.96633e-10, 2.46329e-10, 3.0185e-10, 3.6197e-10, 4.2524e-10, 4.90147e-10, 5.55247e-10, 6.19263e-10, 6.81143e-10, 7.4008e-10, 7.95508e-10, 8.47075e-10, 8.94612e-10, 9.38093e-10, 9.77605e-10, 1.01331e-09, 1.04543e-09, 1.0742e-09, 1.0999e-09, 1.12279e-09, 1.14312e-09, 1.16115e-09, 1.17712e-09, 1.19124e-09, 1.20371e-09, 1.21472e-09, 1.22442e-09, 1.23297e-09, 1.2405e-09, 1.24713e-09, 1.25297e-09, 1.2581e-09, 1.26261e-09, 1.26658e-09, 1.27007e-09, 1.27314e-09, 1.27584e-09, 1.2782e-09, 1.28029e-09, 1.28212e-09, 1.28372e-09, 1.28514e-09, 1.28638e-09, 1.28747e-09, 1.28842e-09, 1.28926e-09, 1.29e-09, 1.29065e-09, 1.29122e-09, 1.29172e-09
1.8733e-10, 2.35053e-10, 2.88563e-10, 3.46728e-10, 4.0819e-10, 4.7151e-10, 5.35297e-10, 5.98306e-10, 6.59494e-10, 7.18048e-10, 7.73378e-10, 8.25104e-10, 8.73021e-10, 9.17066e-10, 9.5729e-10, 9.93821e-10, 1.02684e-09, 1.05658e-09, 1.08328e-09, 1.10717e-09, 1.12851e-09, 1.14753e-09, 1.16445e-09, 1.1795e-09, 1.19286e-09, 1.2047e-09, 1.2152e-09, 1.2245e-09, 1.23274e-09, 1.24002e-09, 1.24647e-09, 1.25217e-09, 1.2572e-09, 1.26166e-09, 1.26559e-09, 1.26907e-09, 1.27214e-09, 1.27485e-09, 1.27725e-09, 1.27936e-09, 1.28123e-09, 1.28288e-09, 1.28434e-09, 1.28563e-09, 1.28677e-09, 1.28777e-09, 1.28866e-09, 1.28944e-09, 1.29013e-09, 1.29074e-09
1.78124e-10, 2.23859e-10, 2.75322e-10, 3.31477e-10, 3.91056e-10, 4.52697e-10, 5.15065e-10, 5.7695e-10, 6.37325e-10, 6.95372e-10, 7.50486e-10, 8.02259e-10, 8.50454e-10, 8.94974e-10, 9.35833e-10, 9.73127e-10, 1.00701e-09, 1.03768e-09, 1.06534e-09, 1.09023e-09, 1.11258e-09, 1.13259e-09, 1.1505e-09, 1.16649e-09, 1.18077e-09, 1.19349e-09, 1.20483e-09, 1.21493e-09, 1.22391e-09, 1.23189e-09, 1.239e-09, 1.24531e-09, 1.25092e-09, 1.2559e-09, 1.26033e-09, 1.26426e-09, 1.26775e-09, 1.27085e-09, 1.2736e-09, 1.27605e-09, 1.27822e-09, 1.28014e-09, 1.28185e-09, 1.28337e-09, 1.28472e-09, 1.28591e-09, 1.28697e-09, 1.28791e-09, 1.28875e-09, 1.28949e-09
